movie_id,title,original_title,overview,release_date,runtime,original_language,status,imdb_id,popularity,vote_average,vote_count,adult_flag,video_flag,poster_path,backdrop_path,homepage,tagline,budget,revenue,collection_id,collection_name
74812,The Thieves,I ladri,"An Italian-American mobster is sent back to Naples from the States. He moves to Italy with all his illegal proceeds hidden in jam jars--which fall into the wrong hands when they get to the harbour of Naples. These hands belong to people who demand their fair share. Meanwhile, the mobster is questioned by investigators.",1959-06-27,82,it,Released,tt0052985,1.0374,5.727,22,False,False,/pcliLcY5Jrv106hPY3PwKjulMgP.jpg,/wQPZlpvZ5juDNXdhLHNainycilJ.jpg,,,0,0,,
69299,Resistance,Resistance,"The epic tale of an American reconnaissance pilot downed in occupied Belgium at the height of World War II. Hidden by resistance fighters, the pilot falls in love with the wife of the man who will save him. When their affair is exposed, an act of betrayal threatens their lives and the entire resistance movement, forcing the pilot to make a powerful choice that could change the course of the war.",2003-07-16,92,en,Released,tt0306011,1.0501,5.091,11,False,False,/5Q6S3RCVDzPCFW0ROBIDfxvqWgF.jpg,/dUlquuqCDJBqTNhvJcbeFveJPW.jpg,,,0,0,,
15580,The End of America,The End of America,"Based on her book of the same name, Naomi Wolf presents controversial evidence that America has begun a frightening descent into dictatorship and fascism. American democracy, as we know it, is under attack. By examining the chilling parallels between the current state of our nation and the ascent of dictators and fascism in other once-free societies, Wolf urges viewers to open their eyes to the horrors that lie ahead. From the increased use of paramilitary groups to the construction of secret prisons and the targeted suspension of the rule of law, the warning signs are all there for people to wake up and finally take notice.",2008-01-01,73,en,Released,tt1294790,0.3525,6.8,16,False,False,/zpoE9TmMWx9TLz1ssdtZW0coS8H.jpg,/8Uw95suGwcCxQzXUgyAiSEdCuBD.jpg,,Liberty: Use It or Lose It,0,0,,
94814,The Mechanical Man,L'uomo meccanico,"The story begins with a scientist creating a device shaped like a man that can be remote-controlled by a machine. The mechanical man possess super-human speed and strength. The scientist is killed however by a gang of criminals, led by a woman named Mado, who wish to get the instructions for building the mechanical man. The criminals are captured before they are able to get them and are brought to trial and condemned. Mado manages to escape and kidnaps the scientist's niece whom she forces to give her the instructions which she uses to build a mechanical man.",1921-11-01,80,it,Released,tt0337377,0.3515,6.167,18,False,False,/rT0AATJ8lh4hwFREWNEeLHMinVI.jpg,/6KlML5WDFpR177smIer2ZcEfXHU.jpg,,,0,0,,
82733,Maroon 5: Live - Friday the 13th,Maroon 5: Live - Friday the 13th,"Grammy Award-winning band Maroon 5 performs live at the Santa Barbara Bowl in this concert film. The group treats the audience to three huge hits -- ""This Love,"" ""Sunday Morning"" and ""She Will Be Loved"" -- from their multiplatinum breakthrough album, ""Songs About Jane."" The concert also features the never-before-released song ""Wasted Years"" and a cover of Oasis's hit ""Hello."" Also included are exclusive interviews and behind-the-scenes footage.",2005-07-13,120,en,Released,tt0814206,0.1239,9.0,2,False,False,/aTwa4WS33DTsEb8TR9atJdgwUut.jpg,,,,0,0,,
83880,Super Shark,Super Shark,"An offshore drilling accident triggers the release of a giant prehistoric shark. When marine biologist Kat Carmichael arrives, she runs up against corporate front man Roger Wade, who plots with Stewart to disrupt her investigation. With the help of Skipper Chuck and disc jockey Dynamite Stevens, Kat tries to find a way to defeat the monster which has evolved to a state where it can walk on dry land and fly...it's the SUPER SHARK!",2011-12-08,87,en,Released,tt1698008,1.3402,4.1,65,False,False,/5hLiYCnO00t7Q0dWjtZKUvGh5pJ.jpg,/tMjbe5NoKkuMuaX6RR1C5XFwPdM.jpg,,"Bikinis, bullets & big bites.",0,0,,
72306,Celine Dion: That's Just The Woman In Me,Celine Dion: That's Just The Woman In Me,"Five-time Grammy Award winner and multi-platinum recording artist Celine Dion stars in a one-hour primetime special, CELINE DION: THAT'S JUST THE WOMAN IN ME. This pop music superstar returns to CBS with her first concert since completing her five year musical extravaganza in Las Vegas. She also performs two special duets with Grammy award nominee Josh Groban and Grammy award winner will.i.am. Taped before a live audience at the Wiltern Theatre in Los Angeles, Celine performs some of her greatest hits including ""Because You Loved Me,"" ""My Heart Will Go On"" and ""Taking Chances"" off her current album, The Prayer. Amid the intimately set concert, Celine Dion also engages the audience in conversation about her past, present and future in response to questions from guests.  44 mins (w/o commercial breaks)",2008-02-15,44,en,Released,tt1556679,0.4043,10.0,2,False,False,/bwX7OaM4oEpjsrOFZWX2aLbnZf4.jpg,/fwAUSNq3Z8EjXZHGBkHeu9jpDnk.jpg,,,0,0,,
1273,TMNT,TMNT,"After the defeat of their old arch nemesis, The Shredder, the Turtles have grown apart as a family. Struggling to keep them together, their rat sensei, Splinter, becomes worried when strange things begin to brew in New York City.",2007-03-23,87,en,Released,tt0453556,4.7835,6.163,1199,False,False,/6ZCWn7BGpDLBDigtdiuGyBdEqab.jpg,/92mpNNg6v2PN2HN2C2Z4g0v3Tya.jpg,https://www.warnerbros.com/tmnt,A Whole New Breed of Heroes.,34000000,95608995,,
82509,Bad Inclination,Cattive inclinazioni,"When a bloodthirsty serial killer begins murdering women with a carpenter’s set square, the story becomes a media sensation, inspiring kooks from all over the city to attempt to cash in on the publicity.",2003-09-26,95,it,Released,tt0373751,0.9813,2.889,9,False,False,/kckjC005vBvtTNAN7skIHoctCFm.jpg,/p6b6W5lpP8n5aq23XyKm26Ut1xy.jpg,,,0,0,,
53398,His Trysting Places,His Trysting Places,"On his way to a restaurant, Ambrose, a happily married man, obliges to mail a letter for a woman in the apartment lobby. Unbeknownst to him, the letter is about a rendezvous with her own lover at their ""trysting place"".  Elsewhere, after some domestic frustration, Charlie runs an errand to buy a baby bottle before stopping at the same restaurant. After a confrontation there, they both inadvertently leave with each other's coats. Later, their wives independently discover what appears to be incriminating evidence of extramarital affairs from the pockets of the swapped garments. It all comes to a head when all four of them find themselves at the ""trysting place"" in the park.",1914-11-09,21,en,Released,tt0004108,0.5099,6.2,50,False,False,/8Nf3uVAIbW9lry0i917qRsdv9Ex.jpg,/7uD3DtsgoW5WjPKuZHkBJtCVxiX.jpg,,,0,0,,
49457,Boy and Bicycle,Boy and Bicycle,"A teenage boy plays truant from school, and spends the day riding around the town and the deserted beach on his bicycle, letting his mind wander as he imagines he is the only person in the world...",1965-01-01,27,en,Released,tt0346645,0.6773,5.605,38,False,False,/l8APEAGZk3FT7tLS6MypcozryVw.jpg,/dDJS3OCmFMn8KQJCL9UC8XHpmsQ.jpg,,,81,0,,
79855,WWE: The Legacy of Stone Cold Steve Austin,WWE: The Legacy of Stone Cold Steve Austin,"He’s one of the most accomplished Superstars in the history of sports-entertainment, with a resume that includes six WWE Championship reigns, three Royal Rumble victories, a King of the Ring Championship, and an unprecedented run of raising hell throughout WWE. The Legacy of Stone Cold Steve Austin gives fans young and old the opportunity to relive the greatest matches and moments from the career of one of WWE’s most popular, and controversial, personalities.",2008-02-12,,en,Released,tt1332547,0.6605,10.0,1,False,True,/tvRUn8gjVdIQk3WHZuSfcePOACx.jpg,/qWIWp53oNGDDysBODCJcImJPNvN.jpg,,,0,0,,
77345,Truth or Dare,Sanning eller Konsekvens,"Summer holiday is over. Nora begins sixth grade and is drawn to intrigues and doesn't really know what side she's on. Or wants to be on. On one hand she feels sorry for the bullied Karin, one the other hand she wants to be friends with tough Fanny and Sabina.",1997-10-16,77,sv,Released,tt0120061,1.4666,4.825,20,False,False,/mNvdlHTQ09ciKDoO1PgLndGydaI.jpg,/z0ynyHgz6VTurwrNh76vJfmsY3r.jpg,,,0,0,,
36153,Bigfoot,Bigfoot,"The whole family will enjoy huge laughs and giant, hairy adventures with this touching tale about a big-hearted Bigfoot. Lost in the forest, he befriends three kids, Percy, Madison and Leonard, who are determined to protect him. When two local bullies kidnap the legendary creature with plans to sell him to the highest bidder, it's up to his human buddies to rescue him and return him to his home.",2008-01-01,90,en,Released,tt1294144,0.4958,5.6,18,False,False,/55luT32ImIFIHUmRcyt9jV1fQV9.jpg,/8vmaYqPg5EWeP73Dl84prAD1oPJ.jpg,,Friendship can get a little hairy...,0,0,,
79334,Jayam Kondaan,Jayamkondaan,"The film revolves around an Information technology professional, who returns to Chennai from London, to set up his own business. Follows the sibling relationship and the threat from the rowdy.",2008-08-29,145,ta,Released,tt1621424,0.2929,5.3,6,False,False,/6OCxTBXRTOmQKR3bHFfICwUK0pC.jpg,/hQ5FJ00oBAInAXOauAYpHysZIXT.jpg,,,0,0,,
25822,Hawaii Max,Hawaii Max,,2007-01-01,,en,Released,,0.0071,,,False,False,,,,,0,0,,
76093,Fem år i helvete,Fem år i helvete,,1998-12-31,,no,Released,,0.0478,,,False,False,,,,,0,0,,
13741,2 Alone in Paris,Seuls Two,"A bumbling Paris policeman is doggedly determined to capture the master thief that repeatedly eludes him, even when they're the last two men on Earth.",2008-06-25,94,fr,Released,tt1077097,1.1282,5.125,334,False,False,/11DqLXRUsARo7GIxoUETLhaBDCh.jpg,/hQVTV0HKq2jJVfhYIvOwIXGtecW.jpg,http://www.seulstwo.com,What if Paris was yours?,0,0,,
51036,MadHouse,MadHouse,"The luxurious villa of Mark and Jessie Bannister, a yuppie couple, is overrun by loads of uninvited guests who turn the house up side down.",1990-02-16,90,en,Released,tt0100087,1.6505,5.349,83,False,False,/l8BBcinqXq50PeKObT2lvLdTkYb.jpg,/rleDLcv2mktrAIU9djiVc9lb4he.jpg,,The bad news is you have houseguests. There is no good news.,0,0,,
44180,Monkey Magic,西遊記,"Journey to the West comes to the big screen like never before in the 2007 film Saiyuuki! Also known as Monkey Magic and Adventures of the Super Monkey, this is the latest in a long line of adaptations of the Wu Cheng'en tome.",2007-07-14,116,ja,Released,tt0938281,0.6734,5.4,13,False,False,/nObvB67WksxGfCn7F42G1dANIVP.jpg,/531BuMgi0zjZaLkaffJf8KzheCl.jpg,,,0,0,,
17580,Crusty Demons 13: Unleash Hell,Crusty Demons 13: Unleash Hell,"CRUSTY 13 takes you on a journey throughout CANADA, USA, AUSTRALIA &amp; NEW ZEALAND. Witness the Crusty crew ""SMASHING the rules of GRAVITY"" by breaking world record distances, 360's, tsunami flips and double backflips!! This film is NATIONAL GEOGRAPHIC meets MAYHEM!! Nominated for the 2008 Impact Video Xtremey Awards, in the Best Freestyle MX category.",2007-01-01,75,en,Released,,0.0662,,,False,False,/6JU0aLPmPKCQrVtxJ6r7Wt5k7qm.jpg,,http://www.crusty.com/,,0,0,,
31187,Four Dragons,Kinta 1881,"When 19th-century Chinese immigrants find themselves fighting against a powerful lord and a vengeful gang with secretive aims, they summon the ancient power of Wushu to wage an epic battle of good vs. evil. Under the leadership of Tin Sok, the four ""dragons"" -- Dragon (Robin Ho), Tiger (David Bao), Ace (Kuan Fei Jun) and Blaze (Michael Chinn) -- set out to restore the balance of justice. C.L. Hor directs Malaysia's first martial arts offering.",2008-12-04,92,cn,Released,tt1356802,0.4464,6.333,6,False,False,/1N5ubL520MTlmX1EChqHSxv95M9.jpg,,,,0,0,,
49860,David Grisman Quartet Classic Dawg,David Grisman Quartet Classic Dawg,"Drawing inspiratiion from the realms of bluegrass, Latin, jazz, klezmer and gypsy swing, David Grisman created a revolutionary new kind of acoustic music. Classic Dawg showcases the talents of David Grisman and is virtuoso string players in an exciting concert DVD featuring one of the early groups that put ""dawg"" music music on the map.",2006-08-08,60,en,Released,,0.0071,,,False,False,,,,,0,0,,
86501,Superchick,Superchick,"Tara B. True is a flight attendant who makes a weekly swing through New York, Miami, and Los Angeles. In each city, she has a man: Edward, older and wealthy; Johnny, a beach bum with gambling debts; and, Davey, a rock musician on the cusp of success. Tara is a free spirit, faithful to each man in her own way, and so stunning that she dresses in a wig and ill-fitting uniform while she's working so men won't harass her constantly. The low-life whom Johnny is in debt to figures out a way to use Tara to help him execute a daring in-flight robbery. But will Tara stand by helplessly, or is superchick ready for action?",1973-09-01,94,en,Released,tt0070752,5.5524,3.471,17,False,False,/lwyHIgtUKMwH5d9lVpLSuo53Buy.jpg,/49Oj66cLLxTpkRcsFqC0CvEOlZX.jpg,http://www.crownintlpictures.com/ostitles.html,Everything You Ever Wanted In A Woman And More... A Lot More!,0,0,,
781,Winter Sleepers,Winterschläfer,"Young blonde translator Rebecca lives with her boyfriend ski instructor Marco in a mountain villa owned by her friend, nurse Laura. Rene, local cinema projectionist, steals Marco's car and gets into a car crash with local Theo, whose daughter, after being in coma for a time, dies. Rene suffers from partial short term memory loss and starts a relationship with Laura. Meanwhile Marco is looking for the man who stole his car and Theo - for the man who killed his daughter...",1997-10-30,120,de,Released,tt0120522,1.0724,6.92,56,False,False,/9eSSVuhQ197uSzhgkuW8rKGQ1bo.jpg,/7KB5MLHBkkZrjKIZm5PRhImOSdt.jpg,,,0,323041,,
